-14.869 	 0.277446 	 0.0746224 
-14.868 	 0.277161 	 0.0756929 
-14.867 	 0.276871 	 0.0767624 
-14.866 	 0.276578 	 0.0778307 
-14.865 	 0.27628 	 0.0788979 
-14.864 	 0.275979 	 0.0799639 
-14.863 	 0.275673 	 0.0810287 
-14.862 	 0.275363 	 0.0820923 
-14.861 	 0.275049 	 0.0831547 
-14.86 	 0.274731 	 0.0842158 
-14.859 	 0.274409 	 0.0852757 
-14.858 	 0.274083 	 0.0863343 
-14.857 	 0.273753 	 0.0873917 
-14.856 	 0.273419 	 0.0884477 
-14.855 	 0.27308 	 0.0895024 
-14.854 	 0.272738 	 0.0905558 
-14.853 	 0.272391 	 0.0916079 
-14.852 	 0.272041 	 0.0926586 
-14.851 	 0.271686 	 0.0937079 
-14.85 	 0.271328 	 0.0947558 
-14.849 	 0.270965 	 0.0958023 
-14.848 	 0.270598 	 0.0968474 
-14.847 	 0.270228 	 0.0978911 
-14.846 	 0.269853 	 0.0989333 
-14.845 	 0.269474 	 0.099974 
-14.844 	 0.269092 	 0.101013 
-14.843 	 0.268705 	 0.102051 
-14.842 	 0.268314 	 0.103087 
-14.841 	 0.26792 	 0.104122 
-14.84 	 0.267521 	 0.105155 
-14.839 	 0.267119 	 0.106187 
-14.838 	 0.266712 	 0.107217 
-14.837 	 0.266302 	 0.108245 
-14.836 	 0.265887 	 0.109272 
-14.835 	 0.265469 	 0.110297 
-14.834 	 0.265046 	 0.111321 
-14.833 	 0.26462 	 0.112343 
-14.832 	 0.26419 	 0.113363 
-14.831 	 0.263756 	 0.114382 
-14.83 	 0.263318 	 0.115398 
-14.829 	 0.262876 	 0.116414 
-14.828 	 0.26243 	 0.117427 
-14.827 	 0.26198 	 0.118439 
-14.826 	 0.261527 	 0.119449 
-14.825 	 0.261069 	 0.120457 
-14.824 	 0.260608 	 0.121463 
-14.823 	 0.260143 	 0.122468 
-14.822 	 0.259674 	 0.123471 
-14.821 	 0.259201 	 0.124472 
-14.82 	 0.258724 	 0.125471 
-14.819 	 0.258243 	 0.126468 
-14.818 	 0.257759 	 0.127463 
-14.817 	 0.257271 	 0.128457 
-14.816 	 0.256779 	 0.129448 
-14.815 	 0.256283 	 0.130438 
-14.814 	 0.255783 	 0.131426 
-14.813 	 0.25528 	 0.132411 
-14.812 	 0.254772 	 0.133395 
-14.811 	 0.254261 	 0.134377 
-14.81 	 0.253747 	 0.135357 
-14.809 	 0.253228 	 0.136335 
-14.808 	 0.252706 	 0.137311 
-14.807 	 0.25218 	 0.138284 
-14.806 	 0.25165 	 0.139256 
-14.805 	 0.251117 	 0.140226 
-14.804 	 0.250579 	 0.141193 
-14.803 	 0.250038 	 0.142159 
-14.802 	 0.249494 	 0.143122 
-14.801 	 0.248946 	 0.144084 
-14.8 	 0.248394 	 0.145043 
-14.799 	 0.247838 	 0.146 
-14.798 	 0.247279 	 0.146955 
-14.797 	 0.246716 	 0.147907 
-14.796 	 0.246149 	 0.148858 
-14.795 	 0.245579 	 0.149806 
-14.794 	 0.245005 	 0.150752 
-14.793 	 0.244427 	 0.151696 
-14.792 	 0.243846 	 0.152637 
-14.791 	 0.243261 	 0.153577 
-14.79 	 0.242673 	 0.154514 
-14.789 	 0.242081 	 0.155449 
-14.788 	 0.241485 	 0.156381 
-14.787 	 0.240886 	 0.157311 
-14.786 	 0.240284 	 0.158239 
-14.785 	 0.239677 	 0.159165 
-14.784 	 0.239068 	 0.160088 
-14.783 	 0.238454 	 0.161009 
-14.782 	 0.237838 	 0.161927 
-14.781 	 0.237217 	 0.162843 
-14.78 	 0.236593 	 0.163757 
-14.779 	 0.235966 	 0.164668 
-14.778 	 0.235335 	 0.165577 
-14.777 	 0.234701 	 0.166483 
-14.776 	 0.234063 	 0.167387 
-14.775 	 0.233422 	 0.168288 
-14.774 	 0.232777 	 0.169187 
-14.773 	 0.232129 	 0.170083 
-14.772 	 0.231478 	 0.170977 
-14.771 	 0.230823 	 0.171868 
-14.77 	 0.230164 	 0.172757 
-14.769 	 0.229503 	 0.173644 
-14.768 	 0.228837 	 0.174527 
-14.767 	 0.228169 	 0.175408 
-14.766 	 0.227497 	 0.176287 
-14.765 	 0.226822 	 0.177163 
-14.764 	 0.226143 	 0.178036 
-14.763 	 0.225461 	 0.178907 
-14.762 	 0.224776 	 0.179775 
-14.761 	 0.224087 	 0.18064 
-14.76 	 0.223395 	 0.181503 
-14.759 	 0.2227 	 0.182363 
-14.758 	 0.222002 	 0.18322 
-14.757 	 0.2213 	 0.184075 
-14.756 	 0.220595 	 0.184927 
-14.755 	 0.219886 	 0.185776 
-14.754 	 0.219175 	 0.186622 
-14.753 	 0.21846 	 0.187466 
-14.752 	 0.217742 	 0.188307 
-14.751 	 0.217021 	 0.189145 
-14.75 	 0.216297 	 0.189981 
-14.749 	 0.215569 	 0.190813 
-14.748 	 0.214838 	 0.191643 
-14.747 	 0.214104 	 0.19247 
-14.746 	 0.213367 	 0.193294 
-14.745 	 0.212627 	 0.194115 
-14.744 	 0.211884 	 0.194933 
-14.743 	 0.211137 	 0.195749 
-14.742 	 0.210387 	 0.196562 
-14.741 	 0.209635 	 0.197371 
-14.74 	 0.208879 	 0.198178 
-14.739 	 0.20812 	 0.198982 
-14.738 	 0.207358 	 0.199783 
-14.737 	 0.206593 	 0.200581 
-14.736 	 0.205825 	 0.201376 
-14.735 	 0.205054 	 0.202168 
-14.734 	 0.20428 	 0.202957 
-14.733 	 0.203503 	 0.203743 
-14.732 	 0.202722 	 0.204526 
-14.731 	 0.201939 	 0.205306 
-14.73 	 0.201153 	 0.206083 
-14.729 	 0.200364 	 0.206858 
-14.728 	 0.199572 	 0.207628 
-14.727 	 0.198777 	 0.208396 
-14.726 	 0.197979 	 0.209161 
-14.725 	 0.197179 	 0.209923 
-14.724 	 0.196375 	 0.210682 
-14.723 	 0.195568 	 0.211437 
-14.722 	 0.194759 	 0.21219 
-14.721 	 0.193947 	 0.212939 
-14.72 	 0.193131 	 0.213685 
-14.719 	 0.192313 	 0.214428 
-14.718 	 0.191493 	 0.215168 
-14.717 	 0.190669 	 0.215905 
-14.716 	 0.189842 	 0.216639 
-14.715 	 0.189013 	 0.217369 
-14.714 	 0.188181 	 0.218096 
-14.713 	 0.187346 	 0.21882 
-14.712 	 0.186509 	 0.219541 
-14.711 	 0.185668 	 0.220259 
-14.71 	 0.184825 	 0.220973 
-14.709 	 0.18398 	 0.221684 
-14.708 	 0.183131 	 0.222392 
-14.707 	 0.18228 	 0.223096 
-14.706 	 0.181426 	 0.223797 
-14.705 	 0.18057 	 0.224495 
-14.704 	 0.17971 	 0.22519 
-14.703 	 0.178849 	 0.225881 
-14.702 	 0.177984 	 0.226569 
-14.701 	 0.177117 	 0.227254 
-14.7 	 0.176247 	 0.227935 
-14.699 	 0.175375 	 0.228613 
-14.698 	 0.1745 	 0.229288 
-14.697 	 0.173623 	 0.229959 
-14.696 	 0.172743 	 0.230627 
-14.695 	 0.17186 	 0.231291 
-14.694 	 0.170975 	 0.231952 
-14.693 	 0.170088 	 0.23261 
-14.692 	 0.169198 	 0.233264 
-14.691 	 0.168305 	 0.233915 
-14.69 	 0.16741 	 0.234563 
-14.689 	 0.166513 	 0.235207 
-14.688 	 0.165613 	 0.235847 
-14.687 	 0.164711 	 0.236484 
-14.686 	 0.163806 	 0.237118 
-14.685 	 0.162899 	 0.237748 
-14.684 	 0.161989 	 0.238374 
-14.683 	 0.161077 	 0.238997 
-14.682 	 0.160163 	 0.239617 
-14.681 	 0.159246 	 0.240233 
-14.68 	 0.158327 	 0.240845 
-14.679 	 0.157406 	 0.241454 
-14.678 	 0.156483 	 0.24206 
-14.677 	 0.155557 	 0.242662 
-14.676 	 0.154629 	 0.24326 
-14.675 	 0.153698 	 0.243855 
-14.674 	 0.152765 	 0.244446 
-14.673 	 0.15183 	 0.245034 
-14.672 	 0.150893 	 0.245618 
-14.671 	 0.149954 	 0.246198 
-14.67 	 0.149012 	 0.246775 
-14.669 	 0.148068 	 0.247348 
-14.668 	 0.147122 	 0.247917 
-14.667 	 0.146174 	 0.248483 
-14.666 	 0.145224 	 0.249046 
-14.665 	 0.144272 	 0.249604 
-14.664 	 0.143317 	 0.250159 
-14.663 	 0.142361 	 0.25071 
-14.662 	 0.141402 	 0.251258 
-14.661 	 0.140441 	 0.251802 
-14.66 	 0.139478 	 0.252342 
-14.659 	 0.138513 	 0.252879 
-14.658 	 0.137547 	 0.253411 
-14.657 	 0.136578 	 0.253941 
-14.656 	 0.135607 	 0.254466 
-14.655 	 0.134634 	 0.254988 
-14.654 	 0.133659 	 0.255505 
-14.653 	 0.132682 	 0.25602 
-14.652 	 0.131703 	 0.25653 
-14.651 	 0.130723 	 0.257037 
-14.65 	 0.12974 	 0.25754 
-14.649 	 0.128756 	 0.258039 
-14.648 	 0.127769 	 0.258534 
-14.647 	 0.126781 	 0.259026 
-14.646 	 0.125791 	 0.259513 
-14.645 	 0.124799 	 0.259997 
-14.644 	 0.123805 	 0.260477 
-14.643 	 0.122809 	 0.260954 
-14.642 	 0.121812 	 0.261426 
-14.641 	 0.120813 	 0.261895 
-14.64 	 0.119812 	 0.26236 
-14.639 	 0.118809 	 0.262821 
-14.638 	 0.117804 	 0.263278 
-14.637 	 0.116798 	 0.263731 
-14.636 	 0.11579 	 0.264181 
-14.635 	 0.114781 	 0.264626 
-14.634 	 0.11377 	 0.265068 
-14.633 	 0.112757 	 0.265506 
-14.632 	 0.111742 	 0.26594 
-14.631 	 0.110726 	 0.26637 
-14.63 	 0.109708 	 0.266796 
-14.629 	 0.108688 	 0.267218 
-14.628 	 0.107667 	 0.267637 
-14.627 	 0.106645 	 0.268051 
-14.626 	 0.105621 	 0.268461 
-14.625 	 0.104595 	 0.268868 
-14.624 	 0.103568 	 0.269271 
-14.623 	 0.102539 	 0.269669 
-14.622 	 0.101509 	 0.270064 
-14.621 	 0.100477 	 0.270455 
-14.62 	 0.0994437 	 0.270842 
-14.619 	 0.098409 	 0.271225 
-14.618 	 0.0973729 	 0.271604 
-14.617 	 0.0963354 	 0.271979 
-14.616 	 0.0952964 	 0.27235 
-14.615 	 0.0942561 	 0.272717 
-14.614 	 0.0932144 	 0.27308 
-14.613 	 0.0921713 	 0.273439 
-14.612 	 0.0911269 	 0.273794 
-14.611 	 0.0900811 	 0.274145 
-14.61 	 0.0890341 	 0.274492 
-14.609 	 0.0879857 	 0.274835 
-14.608 	 0.086936 	 0.275174 
-14.607 	 0.0858851 	 0.275509 
-14.606 	 0.0848329 	 0.27584 
-14.605 	 0.0837795 	 0.276167 
-14.604 	 0.0827249 	 0.27649 
-14.603 	 0.081669 	 0.276808 
-14.602 	 0.080612 	 0.277123 
-14.601 	 0.0795538 	 0.277434 
-14.6 	 0.0784944 	 0.277741 
-14.599 	 0.0774339 	 0.278043 
-14.598 	 0.0763722 	 0.278342 
-14.597 	 0.0753094 	 0.278637 
-14.596 	 0.0742456 	 0.278927 
-14.595 	 0.0731806 	 0.279214 
-14.594 	 0.0721146 	 0.279496 
-14.593 	 0.0710475 	 0.279774 
-14.592 	 0.0699794 	 0.280048 
-14.591 	 0.0689103 	 0.280318 
-14.59 	 0.0678401 	 0.280584 
-14.589 	 0.066769 	 0.280846 
-14.588 	 0.0656969 	 0.281104 
-14.587 	 0.0646239 	 0.281358 
-14.586 	 0.0635498 	 0.281607 
-14.585 	 0.0624749 	 0.281853 
-14.584 	 0.0613991 	 0.282094 
-14.583 	 0.0603223 	 0.282331 
-14.582 	 0.0592447 	 0.282565 
-14.581 	 0.0581662 	 0.282794 
-14.58 	 0.0570869 	 0.283019 
-14.579 	 0.0560068 	 0.283239 
-14.578 	 0.0549258 	 0.283456 
-14.577 	 0.053844 	 0.283669 
-14.576 	 0.0527614 	 0.283877 
-14.575 	 0.0516781 	 0.284081 
-14.574 	 0.050594 	 0.284281 
-14.573 	 0.0495092 	 0.284477 
-14.572 	 0.0484237 	 0.284669 
-14.571 	 0.0473374 	 0.284857 
-14.57 	 0.0462505 	 0.28504 
-14.569 	 0.0451628 	 0.28522 
-14.568 	 0.0440746 	 0.285395 
-14.567 	 0.0429857 	 0.285566 
-14.566 	 0.0418961 	 0.285733 
-14.565 	 0.040806 	 0.285895 
-14.564 	 0.0397152 	 0.286054 
-14.563 	 0.0386239 	 0.286208 
-14.562 	 0.037532 	 0.286359 
-14.561 	 0.0364396 	 0.286505 
-14.56 	 0.0353466 	 0.286647 
-14.559 	 0.0342532 	 0.286784 
-14.558 	 0.0331592 	 0.286918 
-14.557 	 0.0320647 	 0.287047 
-14.556 	 0.0309698 	 0.287172 
-14.555 	 0.0298744 	 0.287293 
-14.554 	 0.0287786 	 0.28741 
-14.553 	 0.0276824 	 0.287523 
-14.552 	 0.0265857 	 0.287631 
-14.551 	 0.0254887 	 0.287736 
-14.55 	 0.0243913 	 0.287836 
-14.549 	 0.0232936 	 0.287932 
-14.548 	 0.0221955 	 0.288023 
-14.547 	 0.0210971 	 0.288111 
-14.546 	 0.0199984 	 0.288194 
-14.545 	 0.0188994 	 0.288273 
-14.544 	 0.0178001 	 0.288348 
-14.543 	 0.0167006 	 0.288419 
-14.542 	 0.0156008 	 0.288485 
-14.541 	 0.0145008 	 0.288548 
-14.54 	 0.0134006 	 0.288606 
-14.539 	 0.0123001 	 0.28866 
-14.538 	 0.0111995 	 0.28871 
-14.537 	 0.0100988 	 0.288755 
-14.536 	 0.00899789 	 0.288797 
-14.535 	 0.00789686 	 0.288834 
-14.534 	 0.00679571 	 0.288867 
-14.533 	 0.00569446 	 0.288896 
-14.532 	 0.00459313 	 0.28892 
-14.531 	 0.00349174 	 0.288941 
-14.53 	 0.00239029 	 0.288957 
-14.529 	 0.00128881 	 0.288969 
-14.528 	 0.000187309 	 0.288976 
-14.527 	 -0.000914194 	 0.28898 
-14.526 	 -0.00201568 	 0.288979 
-14.525 	 -0.00311714 	 0.288975 
-14.524 	 -0.00421856 	 0.288966 
-14.523 	 -0.00531991 	 0.288952 
-14.522 	 -0.00642119 	 0.288935 
-14.521 	 -0.00752237 	 0.288913 
-14.52 	 -0.00862345 	 0.288888 
-14.519 	 -0.0097244 	 0.288858 
-14.518 	 -0.0108252 	 0.288823 
-14.517 	 -0.0119259 	 0.288785 
-14.516 	 -0.0130263 	 0.288743 
-14.515 	 -0.0141266 	 0.288696 
-14.514 	 -0.0152267 	 0.288645 
-14.513 	 -0.0163266 	 0.28859 
-14.512 	 -0.0174262 	 0.28853 
-14.511 	 -0.0185256 	 0.288467 
-14.51 	 -0.0196247 	 0.288399 
-14.509 	 -0.0207235 	 0.288327 
-14.508 	 -0.021822 	 0.288251 
-14.507 	 -0.0229202 	 0.288171 
-14.506 	 -0.0240181 	 0.288087 
-14.505 	 -0.0251156 	 0.287998 
-14.504 	 -0.0262128 	 0.287905 
-14.503 	 -0.0273095 	 0.287808 
-14.502 	 -0.0284059 	 0.287707 
-14.501 	 -0.0295019 	 0.287602 
-14.5 	 -0.0305974 	 0.287492 
-14.499 	 -0.0316925 	 0.287379 
-14.498 	 -0.0327872 	 0.287261 
-14.497 	 -0.0338813 	 0.287139 
-14.496 	 -0.034975 	 0.287013 
-14.495 	 -0.0360681 	 0.286882 
-14.494 	 -0.0371608 	 0.286748 
-14.493 	 -0.0382529 	 0.286609 
-14.492 	 -0.0393444 	 0.286467 
-14.491 	 -0.0404354 	 0.28632 
-14.49 	 -0.0415258 	 0.286169 
-14.489 	 -0.0426156 	 0.286013 
-14.488 	 -0.0437048 	 0.285854 
-14.487 	 -0.0447933 	 0.28569 
-14.486 	 -0.0458812 	 0.285523 
-14.485 	 -0.0469684 	 0.285351 
-14.484 	 -0.048055 	 0.285175 
-14.483 	 -0.0491408 	 0.284995 
-14.482 	 -0.050226 	 0.284811 
-14.481 	 -0.0513104 	 0.284623 
-14.48 	 -0.052394 	 0.28443 
-14.479 	 -0.0534769 	 0.284234 
-14.478 	 -0.0545591 	 0.284033 
-14.477 	 -0.0556404 	 0.283828 
-14.476 	 -0.056721 	 0.283619 
-14.475 	 -0.0578007 	 0.283406 
-14.474 	 -0.0588796 	 0.283189 
-14.473 	 -0.0599576 	 0.282968 
-14.472 	 -0.0610348 	 0.282743 
-14.471 	 -0.062111 	 0.282514 
-14.47 	 -0.0631864 	 0.28228 
-14.469 	 -0.0642609 	 0.282043 
-14.468 	 -0.0653344 	 0.281801 
-14.467 	 -0.066407 	 0.281555 
-14.466 	 -0.0674786 	 0.281305 
-14.465 	 -0.0685493 	 0.281052 
-14.464 	 -0.0696189 	 0.280794 
-14.463 	 -0.0706876 	 0.280532 
-14.462 	 -0.0717552 	 0.280266 
-14.461 	 -0.0728218 	 0.279996 
-14.46 	 -0.0738874 	 0.279722 
-14.459 	 -0.0749518 	 0.279443 
-14.458 	 -0.0760152 	 0.279161 
-14.457 	 -0.0770775 	 0.278875 
-14.456 	 -0.0781387 	 0.278585 
-14.455 	 -0.0791987 	 0.27829 
-14.454 	 -0.0802576 	 0.277992 
-14.453 	 -0.0813154 	 0.27769 
-14.452 	 -0.082372 	 0.277383 
-14.451 	 -0.0834273 	 0.277073 
-14.45 	 -0.0844815 	 0.276759 
-14.449 	 -0.0855344 	 0.27644 
-14.448 	 -0.0865862 	 0.276118 
-14.447 	 -0.0876366 	 0.275791 
-14.446 	 -0.0886858 	 0.275461 
-14.445 	 -0.0897337 	 0.275127 
-14.444 	 -0.0907804 	 0.274789 
-14.443 	 -0.0918257 	 0.274446 
-14.442 	 -0.0928696 	 0.2741 
-14.441 	 -0.0939123 	 0.27375 
-14.44 	 -0.0949536 	 0.273396 
-14.439 	 -0.0959935 	 0.273038 
-14.438 	 -0.097032 	 0.272676 
-14.437 	 -0.0980691 	 0.27231 
-14.436 	 -0.0991048 	 0.27194 
-14.435 	 -0.100139 	 0.271566 
-14.434 	 -0.101172 	 0.271188 
-14.433 	 -0.102203 	 0.270807 
-14.432 	 -0.103233 	 0.270421 
-14.431 	 -0.104262 	 0.270032 
-14.43 	 -0.105289 	 0.269638 
-14.429 	 -0.106314 	 0.269241 
-14.428 	 -0.107338 	 0.26884 
-14.427 	 -0.10836 	 0.268435 
-14.426 	 -0.109381 	 0.268026 
